mean_normcounts
2L52.1a	318.812141428648
2RSSE.1a	310.140209886804
3R5.1a	447.367719471405
4R79.1a	1.63070257958942
4R79.2a	11.5531121969649
6R55.2	1.3787820149373
AC3.1	2.6862326900179
AC3.10	3.27105486480103
AC3.12	0.242297629631575
AC3.2	557.558502687936
AC3.3	0.0579115939559308
AC3.4	0.278897227132729
AC3.5b	2244.23010680347
AC3.6	2.40357344372523
AC3.7	348.156462218583
AC3.8	290.930107119262
AC7.1a	34.9647780002454
AC7.2b	690.877312075988
AC7.3	2.39917862111306
AC8.10	0
AC8.11	0.0589314469569792
AC8.12	0
AC8.3	0
AC8.4	0.0603747053980967
AC8.7	0
AH10.1	12.0131640223727
AH10.2	4.28318786339719
AH10.3	14.6696766872349
AH10.4	2.41332421667666
AH6.1	0
AH6.10	0.688358537779065
AH6.11	0.0579115939559308
AH6.12	0
AH6.14	0
AH6.17	0
AH6.2	3.1548955850768
AH6.3	3.22502805616535
AH6.4	0.2030224394143
AH6.5	17732.5245775706
AH6.6	0
AH6.7	0.922373247111953
AH6.8	0.17302639295858
AH9.1	18.6953522887485
AH9.2	611.715740147449
AH9.3	496.591050128608
AH9.4	3.56116145343544
AH9.6	13.0710389288572
B0001.1c.1	1783.24193070188
B0001.2	6062.73428581749
B0001.3c	2664.02673661162
B0001.4a	2905.52108009401
B0001.5	1441.64326720039
B0001.6.2	1639.67653480703
B0001.7b	3769.3256945426
B0001.8c	1193.49152431443
B0019.1	229.754353339975
B0019.2	2001.54566294262
B0024.1	69.1829435921938
B0024.10	3894.23272314241
B0024.11	3290.98646002783
B0024.12	78.9956763869521
B0024.13	1894.22371395699
B0024.14f	403.247149832279
B0024.15.2	7.61099382337538
B0024.2	101.843885027257
B0024.3	22.3423355311363
B0024.4	41.4425979625182
B0024.6b	2.04282900531718
B0024.8c	12.4351541704061
B0024.9a	1738.00428345036
B0025.1c.1	1979.19435318196
B0025.2.1	5285.54341538663
B0025.4	1556.96582409293
B0025.5	6.54851734794468
B0034.1	31.7048610095606
B0034.2	0
B0034.3a	1248.3548963289
B0034.4	1.0788769894865
B0034.5	10.3982699007488
B0034.7	8.78506323981925
B0035.10	6.17114743523371
B0035.11	4915.69397822987
B0035.12.3	7922.52982863521
B0035.13	1365.11433285962
B0035.14a.2	3251.55134385532
B0035.15	1812.33258535562
B0035.16	443.208735101839
B0035.18	478.059815017105
B0035.1b	5093.68038333516
B0035.2	1633.05137957505
B0035.21	5.39372969092299
B0035.3	2870.53966996501
B0035.4	2919.12251259978
B0035.5	3918.51039620065
B0035.6	5516.60131067929
B0035.7	12.3697627304351
B0035.8	49.0259884371067
B0035.9	0
B0041.1	1.64860105395896
B0041.11.2	212.392421796636
B0041.2c.2	6459.49631986323
B0041.3	254.007507490702
B0041.4	66709.3026415783
B0041.5	3109.93538531075
B0041.6a	230.879695422687
B0041.7	5521.03941980871
B0041.8.2	4595.10555115435
B0047.1b	33.1241295098235
B0047.3	190.828407608864
B0047.4	3.14871598189738
B0198.1	72.9898028376509
B0198.2a	31.2159414587886
B0198.3a	55.3141317992259
B0205.10.2	15.7003414895055
B0205.11	2287.74632122428
B0205.12	256.314830712278
B0205.13	356.290700828216
B0205.14	12.8868581863347
B0205.1a	3625.82613477524
B0205.2a	1.44745707547447
B0205.3.1	6695.02105582893
B0205.4	2.88681186190933
B0205.5	3.7917703389669
B0205.6	2080.04227808125
B0205.7	9125.4513580392
B0205.8	1102.51405041191
B0205.9	3153.45529475587
B0207.1	1.89945237697075
B0207.10	2.10147803674276
B0207.11	2.28384327167718
B0207.12b	53.0499500516253
B0207.2	15.1631200292768
B0207.3b	11.7812105019421
B0207.4	3553.06223353547
B0207.5b	14.8303233732461
B0207.6	1818.60286608274
B0207.7	2.02993283878695
B0207.8	0
B0207.9	1.69303558260164
B0212.1b	15.8884539883819
B0212.2	0.679958651044111
B0212.3	724.966301972088
B0212.4c	87.005666917341
B0212.5	10.2583327251543
B0213.10	25.8655512326098
B0213.11b	21.6083321357964
B0213.12	6.51866875003739
B0213.14	581.8590262634
B0213.15b	170.634357322331
B0213.16	4.91083265324741
B0213.17	13.2696558336538
B0213.2	1013.55788566849
B0213.3	590.129234014914
B0213.4	227.698130821223
B0213.5	22.5390052314483
B0213.6	265.396736048969
B0213.7	0.0705989175270471
B0213.8	0
B0213.9	0.777866196370023
B0218.1b.2	751.968500610539
B0218.2	1292.53803438201
B0218.3	780.379389820353
B0218.5	3.41485040874744
B0218.6a	522.80855064654
B0218.7	11.0327748799579
B0218.8	138.313445374922
B0222.1	13.6971127205082
B0222.10	1.85156427972156
B0222.11	16.605607605414
B0222.15	0.518311087558774
B0222.2	0.609203105341693
B0222.3	96.0803107760779
B0222.4	156.967138723733
B0222.5	449.402564484816
B0222.6	53.09764153989
B0222.7	7.13315181658266
B0222.8	48.2826212084942
B0222.9	535.510908041754
B0228.1	98.5031267090344
B0228.4c	1226.68967405858
B0228.5a	1.62406762225609
B0228.6	118.421033928675
B0228.7.2	797.926978777432
B0228.8	0.185418400352261
B0228.9	0.169669699126588
B0238.1	105.425087582424
B0238.10	3270.3993465292
B0238.11	5394.33374916859
B0238.12	42.9554016355083
B0238.15	24.713279538779
B0238.3	0.0620794414065604
B0238.5	0.115706232509793
B0238.6	0.343185054274541
B0238.7	0.503482724367769
B0238.8.2	0.665763395473367
B0238.9	4122.31751693793
