ID mean fc padj line1 line2
R05G6.5 7.51876139179074 3.52675878941476 1.94358494697846e-18 A1 A4
R10F2.1 9.98307939810293 -2.11933568811445 6.57385075925105e-11 A1 A4
T14G10.8a.2 8.17945611816318 1.69219210011434 0.000419615284772594 A1 A4
T24A11.3 5.87218469331034 -3.07260709348333 4.0334810772074e-07 A1 A4
VW06B3R.1b 7.83733613661956 2.31772505476507 3.41475371452028e-08 A1 A4
W02A11.3 6.82850620383802 -2.03875380273807 0.000419615284772594 A1 A4
Y38F2AL.1 8.79472583728865 1.43849059171318 0.00377267615392873 A1 A4
Y39A1C.3.2 4.39228313402811 -3.55694636494799 0.000741006678523208 A1 A4
Y47H10A.1 8.28085308474199 -2.06427427191506 1.02060404468892e-06 A1 A4
Y66D12A.3 7.86178790341101 1.51054661081791 0.00595779677979603 A1 A4
