ID mean fc padj line1 line2
M01E11.4c 7.86413530476896 2.52507418987506 2.26448468019934e-07 A25 D25
T03F6.1 12.8361986436074 -1.61608597468981 2.52537293988281e-12 A25 D25
T05G5.4 6.97430144999696 5.2409133603008 2.10922845012304e-33 A25 D25
T10D4.5 5.93143778412742 -3.77178534941653 1.36146227917128e-14 A25 D25
T23D8.6 6.91746105419706 1.87475283867304 0.00158484748465787 A25 D25
T25D3.3 6.73169720879388 1.9074465166329 0.00136056068039202 A25 D25
T28D6.4 9.69727372518549 1.64758653584225 0.00625416091321809 A25 D25
W02B8.3 6.72450049980332 4.771054856112 5.28170080535921e-27 A25 D25
Y47D7A.16 9.03283444859431 2.32687288102949 1.53742760221387e-06 A25 D25
Y71G12A.3a 7.12944410170002 1.90621661096019 0.0010779462982781 A25 D25
B0511.3 7.31235961757986 3.43875710208058 1.56486391839873e-16 A25 F25
B0511.4 5.66470058345953 3.8737653086107 1.19784342540724e-12 A25 F25
C03D6.1 8.2457018581954 2.30915207303913 1.9424423745957e-08 A25 F25
C06B8.7 8.98194476904032 1.42955167009829 0.00349124531136299 A25 F25
C09H10.1 3.63037083538357 3.27875209833341 0.0010742592866892 A25 F25
C14A6.16 5.73524402228797 2.27095704295099 0.000610926847625165 A25 F25
C24H12.6 5.12673740437191 2.3327999632718 0.00410274412124559 A25 F25
C48D1.6 5.93694195986887 -2.48546155714752 1.39486131916104e-05 A25 F25
F07D10.1 8.23444431003731 2.80159162831778 1.19784342540724e-12 A25 F25
F22B7.9 7.02442530659127 2.64707296440027 6.73591349934653e-09 A25 F25
F26D10.9a 7.11802555419496 2.48362752277276 5.6810498126682e-08 A25 F25
F39E9.6 4.78174544017213 4.23287060837359 2.66013068857537e-10 A25 F25
F42G4.6 2.75512589982129 -3.64411365754346 0.000189143137656139 A25 F25
F46F5.5 6.18920156199388 1.79087726705144 0.00742285625816871 A25 F25
F49E11.2 7.14778671299991 -2.63882455951799 6.73591349934653e-09 A25 F25
F56D12.4a 9.13468099559616 2.49827571008282 2.73149262298192e-11 A25 F25
F58E10.7 5.99581606340926 2.32635553537399 0.000100697671078046 A25 F25
F59E12.3 4.70481320570817 2.46100777323633 0.00668226315240188 A25 F25
K03H9.3 4.44282320731042 2.63973557740572 0.00486212181570197 A25 F25
M01E11.4c 7.68683788974132 2.31462407258317 8.72215037948679e-08 A25 F25
R07H5.9 7.63597482568617 1.47602006450708 0.00742285625816871 A25 F25
R102.4e.4 5.98440711802763 1.9418374465583 0.00385594159355699 A25 F25
R10F2.1 10.071198518037 1.88359901276348 5.75922385188643e-07 A25 F25
R11E3.3 6.30087702321177 1.97280042328622 0.0010742592866892 A25 F25
R13F6.9 7.15229900386004 1.57947492739646 0.00619620807886604 A25 F25
R186.1 7.30505450487269 1.82766837559458 0.000377843656986073 A25 F25
T10A3.1a 5.98889126725162 -1.99039018813658 0.00173917670278843 A25 F25
T10D4.5 5.89587349653524 -4.40877530277635 9.83920468771018e-19 A25 F25
T14G10.8a.2 9.34556859047192 -1.2797658157376 0.00836205469946461 A25 F25
T16G12.4 12.100254917224 -1.24538061816074 4.56456771348207e-05 A25 F25
T20F5.5 7.36781990305428 4.60406080519844 6.88708122082298e-31 A25 F25
T25D3.3 7.15217808220242 2.42202003807577 1.2068870490925e-07 A25 F25
T28D6.4 9.60007474296367 1.51793293279686 0.00064757435076103 A25 F25
W03D2.5c 3.77150219083485 3.23762100229759 0.000910636477373824 A25 F25
W09D6.5 6.5144220600567 1.69904587070513 0.00742285625816871 A25 F25
Y116A8C.18 6.81127753912018 1.65423839039015 0.00600159250800085 A25 F25
Y17D7C.3 12.9339617494323 1.33487886044111 0.00117217799276039 A25 F25
Y38F2AR.10 6.38758848773291 1.74451133343199 0.00692456328113862 A25 F25
Y47D7A.16 9.00351919725491 2.29164276359565 3.75895155981146e-09 A25 F25
Y47H10A.5 11.9948242127052 1.22574519857994 0.00646087935366222 A25 F25
Y47H9C.10 7.67510099857541 1.7121508082449 0.00064757435076103 A25 F25
Y53G8AM.1 6.0806162879216 2.07196637715205 0.000878470793756449 A25 F25
Y53H1B.1 7.97953424734181 -2.78040964491188 9.3649327040223e-12 A25 F25
Y65B4BL.7a 4.83179600336132 -3.44017213718312 2.04597730441254e-07 A25 F25
Y71D11A.1 12.0740437414664 1.36138690383866 0.000861353228253576 A25 F25
Y71H2AM.12 7.23304272548153 1.63036917873971 0.00334879289546989 A25 F25
Y71H2AM.16 8.40070549821998 1.61569901814651 0.000743960000032845 A25 F25
Y73F8A.32b 5.90594389606019 2.38413333874598 8.40763627185774e-05 A25 F25
Y7A5A.22 5.45575388839099 2.91753386149774 3.48601824025525e-06 A25 F25
Y7A5A.8 2.78377880508337 3.67503399476563 0.0011767845367751 A25 F25
Y82E9BL.18 3.83248411846561 3.25700968451016 0.000740674086191625 A25 F25
ZC317.6 2.57876287298805 -3.45266706508332 0.000800150603909358 A25 F25
B0244.2 7.51495606983478 2.38486158140225 0.00330170036836555 A25 G25
B0261.8 10.3400378804221 -3.05716170933047 1.71269748449624e-06 A25 G25
C06B8.7 9.86258458151073 2.5362221997442 0.000503273917247261 A25 G25
C27D8.1 5.34342080344864 6.32554347457738 1.64387428986156e-18 A25 G25
F22B7.9 7.48214343138513 3.16608508205901 3.87325985446199e-06 A25 G25
F33E2.3 3.77487641227741 3.49274477908163 0.00439062907831645 A25 G25
F54D10.2 2.80809799907917 -3.31304061470088 0.00283607310156556 A25 G25
F54F7.6.2 6.55510231714636 2.46096081220397 0.00630571286721238 A25 G25
F55G1.10 7.37735787164387 3.13346649614297 5.78666826153202e-06 A25 G25
F56D12.4a 9.36230022913939 2.76269031977188 8.99533842482254e-05 A25 G25
F58E10.7 6.49002270239124 2.90167249617118 0.000271434480048831 A25 G25
H14A12.5 7.22900362970458 2.30487907389479 0.00732065078240665 A25 G25
M01E11.4c 8.83796066969535 3.61696027742386 1.21456559210031e-08 A25 G25
T03F6.1 12.7405688388237 -2.05193520417265 3.7624814312329e-05 A25 G25
T05G5.4 6.55382240014599 4.80746708714207 1.46138268938684e-13 A25 G25
T10D4.5 5.89403418652852 -4.45024762891123 7.66164114478059e-10 A25 G25
T23F6.1 5.90948509503816 3.05002777359095 0.000455715080464657 A25 G25
T23G11.1 7.24803027013275 -3.16184939720518 2.96406634414465e-05 A25 G25
T28F2.1 4.39935203464602 5.3647577646076 2.84829632159299e-10 A25 G25
Y37E3.5c 7.06462929010389 2.79838905414021 0.000206990467116848 A25 G25
Y37E3.7.1 3.44421629745437 3.88003722490511 0.000972174626484999 A25 G25
AC3.5b 4.08944704186874 3.53838611751877 1.7534699406861e-05 A25 H25
C03D6.1 8.24883808808774 2.3129203024659 4.06415312843156e-08 A25 H25
C05D11.13 6.36397347336267 2.0921770654014 0.000283340968745889 A25 H25
C06B8.7 9.37899489125791 1.95002740959132 7.83643466094273e-07 A25 H25
C09G5.7 9.61019855140676 -1.56861439426169 0.00139831921803248 A25 H25
C39B5.3 8.11238598106837 -1.66324373885928 0.00170819790244553 A25 H25
C48D1.6 6.01046497239522 -2.05777376604563 0.000216425222502361 A25 H25
C54E10.1 4.75826109761978 4.43380964866483 2.68376470181377e-12 A25 H25
C56G7.3c 8.12826817515404 -1.51416137882589 0.0095101478968899 A25 H25
F07D10.1 7.91644753436719 2.43164339944255 1.71291831464951e-08 A25 H25
F07G6.7 6.6703915439935 -1.84240259519452 0.000955159784638112 A25 H25
F22B7.9 7.20926518455062 2.85934673159539 1.8998762597652e-10 A25 H25
F49E11.2 7.22507008601278 -2.1557010631556 1.01095302928205e-05 A25 H25
F55A4.4 4.74750969341523 -2.83531876066245 1.64107422529435e-05 A25 H25
F55G1.10 6.34129064061929 1.91342656789444 0.00181753749804208 A25 H25
F56D12.4a 8.81765095923382 2.1170867867478 2.2418742170757e-07 A25 H25
F58E10.7 7.08418464207371 3.55957555760857 3.0568426540435e-16 A25 H25
M01E11.4c 8.08124623131544 2.77678476760902 1.38991872692518e-11 A25 H25
T05E11.9 9.72165558886932 -2.21002314346265 4.06415312843156e-08 A25 H25
T05G5.4 7.33714301228857 5.61221359167847 4.69125399669538e-45 A25 H25
T12B5.1 3.78325606419381 -3.60636780716966 2.33396400249429e-06 A25 H25
T12B5.2 5.56760999810574 -2.16013711250683 0.000283340968745889 A25 H25
T12B5.6b 4.12858433324653 -2.62124900314814 0.00124501538677179 A25 H25
T25D3.3 6.78362633566855 1.97290824473424 0.000391111059735851 A25 H25
W03F11.5 7.94851732365351 -1.57586600598918 0.00524105613584284 A25 H25
Y119D3B.8 7.76214819603514 -1.63810374800555 0.00285871516788617 A25 H25
Y37E3.5c 6.52027329474746 2.1556981471272 0.000115979700858286 A25 H25
Y43F8B.8 7.46377053075431 -1.87338616211555 0.000283340968745889 A25 H25
Y49F6A.10 7.28130334235285 -1.75279560945325 0.00124501538677179 A25 H25
Y53F4B.45 8.31620437381828 -2.51084066043381 4.82488178368576e-09 A25 H25
Y65B4BL.7a 4.9365349844325 -2.51979202429972 0.000137786336995404 A25 H25
Y71F9AL.5 7.09594672742279 1.87463167950007 0.000560446632872483 A25 H25
Y71G12A.3a 7.17598130541715 1.96491997991223 0.000180405225445857 A25 H25
Y73F8A.32b 6.61452587163139 3.19616632242412 1.38991872692518e-11 A25 H25
Y94H6A.12a 7.12606708988937 -1.61237306307968 0.00632170795240365 A25 H25
ZC123.4c 9.02535308839132 -2.44762943193799 3.24768823842275e-09 A25 H25
ZK673.4 5.1359555260596 2.43669996607072 0.000942294170247843 A25 H25
AC3.5b 3.9093222142268 3.34165379871862 0.000116995232376459 A25 I25
B0261.8 10.4250974433884 -2.40987443212162 2.00623845075583e-09 A25 I25
C05D11.13 6.94597404232957 2.78233964404043 2.80645727518634e-09 A25 I25
C06B8.7 9.04646934980573 1.51731480438306 0.00741032986765419 A25 I25
C16C8.6 3.4208658692168 3.04582494814495 0.0055762895256405 A25 I25
C28A5.6 6.95016226614031 2.01116717176387 0.000198141106803844 A25 I25
C48D1.6 5.9501387542425 -2.40051218129158 2.79832243867216e-05 A25 I25
C54E10.1 3.69029885937903 3.29073386041944 0.000393891049311008 A25 I25
F07D10.1 8.5178430069058 3.12143051900338 7.9233189757921e-14 A25 I25
F13H8.8 6.68525728890256 2.39249272745206 3.50966902046678e-06 A25 I25
F22B7.9 7.06201949408837 2.69057917315256 7.94096993673914e-09 A25 I25
F23B12.4c.2 8.39765045481334 2.61945656873015 1.73374868929492e-09 A25 I25
F56D12.4a 9.02783458967101 2.37166613973528 3.95823693903122e-08 A25 I25
F58E10.7 6.06491860719689 2.40884913036558 3.05950449692424e-05 A25 I25
M01E11.4c 7.24110398099746 1.75989111722599 0.0020869412739665 A25 I25
T05E11.9 9.85853529578002 -1.56847068734182 0.00396763655128893 A25 I25
T10D4.5 5.93846323392343 -3.67207427233888 1.46831610168726e-13 A25 I25
T12B5.2 5.54106879207557 -2.31166515574881 0.000215631453218144 A25 I25
T12B5.6b 4.13091368072725 -2.60466975909371 0.00140377756304716 A25 I25
T28B8.1.2 5.88756069641713 2.35505998569478 0.000116995232376459 A25 I25
Y37E3.5c 7.07391365483091 2.80900312693883 1.73374868929492e-09 A25 I25
Y47D7A.16 8.51913507821696 1.68462513335746 0.00149969445376426 A25 I25
Y65B4BL.7a 4.93184018758181 -2.55171055893773 0.000161481285099587 A25 I25
Y73F8A.32b 6.94916141635443 3.56302564196268 2.43743464490744e-15 A25 I25
Y76A2B.2 7.34328935469906 1.61274482593013 0.00838594384105004 A25 I25
B0261.8 10.6639026423111 -1.31451353912879 0.00544767101737431 A25 J25
B0348.5a 7.32933950649372 2.23911782716694 3.36816038027447e-06 A25 J25
C05D11.13 6.54920204689644 2.31760816717747 6.85470680605565e-06 A25 J25
C09H10.1 3.50713121026023 3.14219468595208 0.00396178579568106 A25 J25
C16C8.20 6.42366628562352 -1.89190716193242 0.00183253467855377 A25 J25
C28A5.6 7.53311106851683 2.7084293994625 8.21519880012829e-10 A25 J25
C45E1.1a 5.10862105810688 2.43192727049296 0.000278335648328561 A25 J25
C48D1.6 5.97353661959974 -2.25949940865217 5.84619131093379e-05 A25 J25
F22B7.9 6.56791157070665 2.10217741504696 9.72438349269509e-05 A25 J25
F22F1.2 6.89198168372698 2.09871187176303 5.60019506798892e-05 A25 J25
F23B12.4c.2 8.62237971851629 2.87765852222647 3.15805088993158e-12 A25 J25
F55A4.4 4.85267287693436 -2.14352721885748 0.00633054469165013 A25 J25
F56D12.4a 9.22657290190336 2.6058388342375 1.8411341993204e-10 A25 J25
F58E10.7 6.19134845970091 2.55789492455068 6.22380821987541e-07 A25 J25
K08A2.4 7.48172442530761 1.72793498497593 0.00192621012284738 A25 J25
R11E3.3 6.27273567748327 1.93740123915829 0.00122685511741117 A25 J25
T05E11.9 9.88164375531415 -1.47892432474702 0.00336629584665633 A25 J25
T05G5.4 7.53837922291196 5.81728464116496 4.52283898734554e-50 A25 J25
T10D4.5 6.11509169697234 -2.19160825692077 8.87685064311529e-05 A25 J25
T12B5.6b 4.15491003612189 -2.44273203078759 0.00942358855844613 A25 J25
T20F5.5 5.0915384901993 2.07954857117318 0.00670088715488618 A25 J25
W01A11.6 6.11071136420641 2.80733034754007 1.83669740642323e-08 A25 J25
ZK673.4 4.94276521435355 2.20481245556317 0.00458694652473998 A25 J25
AC3.5b 3.6428377179121 3.04600556059582 0.00544964188687756 A25 K25
B0261.8 10.5028300723213 -1.97739957173638 5.22744575985087e-05 A25 K25
C05D11.13 7.67706340345363 3.5944772814801 4.75482545345799e-14 A25 K25
C05D2.8 8.61027364982581 -2.35918219217244 1.99854222350723e-05 A25 K25
C06B8.7 9.28397577676488 1.82936174205173 0.00241692316828208 A25 K25
C06E7.95 3.92160775328456 -2.59630866990785 0.00542049238573466 A25 K25
C48B6.9 6.0074419180719 4.29447970400255 1.12975954716992e-15 A25 K25
C48D1.6 5.91943723990179 -2.60512530953312 4.11586856982407e-05 A25 K25
C54E10.1 3.8886820912116 3.50793375284864 0.000119886454471246 A25 K25
F49C5.4 8.59051181762201 1.78887181034643 0.00429155584008105 A25 K25
F53B6.7 7.31311709579256 -2.35781097450208 6.53938216233151e-05 A25 K25
F55G1.10 8.21618275889723 4.04301428772813 2.79608525337979e-18 A25 K25
K07E8.10 3.31348440835289 -3.82687613481574 7.93612569154665e-06 A25 K25
K07H8.6c 4.92940242576586 2.90734967816999 0.000144464787406408 A25 K25
K10F12.4a 6.48243135806203 2.00578282003234 0.0028649618590238 A25 K25
M01E11.4c 8.81859526399818 3.59600496960225 9.27272805674816e-15 A25 K25
R10F2.1 10.5166534183077 2.42934834618353 4.83816229851296e-07 A25 K25
R186.1 7.5666922726908 2.15518981456442 0.000144464787406408 A25 K25
T03F6.1 12.8707411024733 -1.48053391450836 1.71506859390117e-05 A25 K25
T05D4.1.2 6.05766996873269 2.16827423549742 0.00192889569923655 A25 K25
T05G5.4 5.87663418682098 4.09908197752369 7.03964813178026e-14 A25 K25
T10A3.1a 5.97838469296774 -2.04341691795869 0.00553925781168202 A25 K25
T10D4.5 5.97452140953452 -3.24134529863397 1.95554532015639e-08 A25 K25
T23G11.1 7.44599749638943 -1.86118638078693 0.00806875239289723 A25 K25
W01A11.7.2 8.21950150861642 2.69015096144461 1.27025734833506e-07 A25 K25
W04B5.3c 8.41889138376036 1.8256948564582 0.00319607040248936 A25 K25
W09D6.5 6.79386109807559 2.0546793582139 0.00111704558848201 A25 K25
Y37E3.5c 6.38049042287808 1.98259264004581 0.00427529657723759 A25 K25
Y44E3A.2 4.82598461560557 -2.43816994389919 0.0024670621865774 A25 K25
Y47D7A.16 8.67845319620569 1.89011907663501 0.00176255989450349 A25 K25
Y67D8A.3 7.31077060683993 2.29696288071915 4.11586856982407e-05 A25 K25
Y71D11A.1 12.3145993039238 1.6857002319861 0.00176255989450349 A25 K25
Y71G12B.11e 6.29500614559523 2.76470269518062 1.9969357677215e-06 A25 K25
Y71H2AL.2 5.39555692867859 -2.16761055847294 0.00544964188687756 A25 K25
Y73F8A.32b 7.05094286912826 3.67309820983825 5.55397064379028e-14 A25 K25
ZK1098.7 7.99061618068955 2.35379149788332 1.28896337050555e-05 A25 K25
B0511.5 6.6827795972037 2.84344714781285 9.22253139118173e-05 A25 L25
C03D6.1 8.24285603087578 2.30573133627208 0.00190106919965532 A25 L25
C04F12.3 2.71843241549045 3.60444450938748 0.00789133743867009 A25 L25
C05D11.13 6.54883861960525 2.31717182543066 0.00706115148561145 A25 L25
C36B7.6 7.09217303524211 2.18404060753375 0.00873141971878313 A25 L25
C48D1.6 5.85824041140333 -3.10784793396147 7.38661019337435e-05 A25 L25
C49G7.11 5.17078970722095 3.76355188089988 1.87041610098174e-06 A25 L25
F07D10.1 8.37889087820085 2.9656191377178 2.61824508166192e-06 A25 L25
F08G5.3d 4.78609818418597 3.93465929407314 1.87041610098174e-06 A25 L25
F22B7.9 7.89177401774174 3.6149075217168 2.06101045080811e-09 A25 L25
F44G3.6.2 5.22271066832627 2.70088777810573 0.00607910037495328 A25 L25
F47A4.5 7.09814858014043 2.27350881502348 0.00532518079379703 A25 L25
F55G1.10 7.27281230027813 3.0165119664221 5.30793277560538e-06 A25 L25
F56D12.4a 8.81567068331119 2.11464964787582 0.0060725478241441 A25 L25
F58E10.7 7.15302759138004 3.63410890943169 7.39823731134942e-09 A25 L25
K08H2.3 8.44045511952545 2.15836765186256 0.00532518079379703 A25 L25
M01E11.4c 8.36086063076776 3.09302046052562 8.14875668898571e-07 A25 L25
R10F2.1 11.1719875503919 3.17929052863139 6.01123367962796e-10 A25 L25
T05G5.4 6.29083913724299 4.53414489432391 2.41231703215287e-12 A25 L25
T10A3.1a 5.86363160729088 -2.76042469329373 0.00129682006092134 A25 L25
T10D4.5 5.90290221467079 -4.2600093313979 6.01123367962796e-10 A25 L25
T12B5.2 5.50127909506131 -2.56708276052743 0.00582792437827054 A25 L25
T28D6.4 10.2956038621235 2.3943350204504 0.000141745601514061 A25 L25
W03C9.6.2 8.95866303244273 2.68472570068288 3.21495418231109e-05 A25 L25
Y38F2AR.10 6.87583576544875 2.35136216896417 0.00409833971085317 A25 L25
Y60A3A.24 5.68942508108463 2.54319958948617 0.00706115148561145 A25 L25
Y73F8A.32b 6.66883246774178 3.25627639901085 1.87041610098174e-06 A25 L25
ZK177.9 2.85751950227096 3.75439181877755 0.0033435048275269 A25 L25
C03D6.1 8.77500170819598 2.92519243898601 1.31663602675841e-10 A25 PMA
C05D11.13 6.54947854656642 2.31794012623593 3.12307773346157e-05 A25 PMA
C36F7.1 8.74935520550593 2.2481779232712 7.5700590331763e-06 A25 PMA
F07D10.1 8.14874068024192 2.70316724327706 1.115806650547e-08 A25 PMA
F22B7.9 6.93409338087881 2.54178178933785 6.72049008693959e-07 A25 PMA
F39E9.6 3.58909192165841 2.93803088233018 0.00389585074602263 A25 PMA
F56D12.4a 8.66730266924821 1.92974078559386 0.00060080473132779 A25 PMA
T03F6.1 12.8255672972363 -1.65980377867047 1.88255207795814e-08 A25 PMA
T05G5.4 6.92405220957693 5.1893112806203 1.87571473328349e-32 A25 PMA
T10D4.5 5.91186427745962 -4.08928570640045 1.05030631580055e-15 A25 PMA
W02B8.3 4.59508078860707 2.45125997645093 0.00317657784353605 A25 PMA
Y65B4BL.7a 4.86671696255385 -3.07231535444844 7.35676094888741e-07 A25 PMA
B0457.3 5.90109370670795 2.29701577986792 0.00421694952317515 A25 A100
C02F5.10 7.57280590732062 2.84080193201649 1.62898642146269e-06 A25 A100
C06A1.3 7.96918067349128 1.90962463119601 0.00759929117854167 A25 A100
C16C8.20 6.37880013005036 -2.11666243794008 0.00563496382668134 A25 A100
C18D4.6c 8.96248557743912 -3.29966798487252 2.66958168171487e-10 A25 A100
C36B7.6 6.98965083667116 2.0579450212072 0.00539541141130455 A25 A100
C43D7.10 6.81416020769602 2.28674757622113 0.00113537640029876 A25 A100
C48D1.6 5.89941329984302 -2.75336558235949 9.40529772609144e-05 A25 A100
F07G6.7 6.62265096508164 -2.07563820960054 0.00552677487703994 A25 A100
F13H8.8 6.77358777601744 2.49704978306594 0.000178039137527647 A25 A100
F16B4.6a 9.57661560960169 -1.80342387786226 0.00804445997517342 A25 A100
F22B7.9 6.97704910410627 2.59198733503739 5.31308867519388e-05 A25 A100
F31E9.6 8.81817055834229 -4.61809212981188 3.39425488638761e-21 A25 A100
F47F6.5 8.0915215292978 -1.98051184830224 0.00431894035739184 A25 A100
F55A4.4 4.74760925733115 -2.83450880803885 0.000642418689439953 A25 A100
F55C9.8 4.08012044658396 2.86141108734204 0.00287006880842549 A25 A100
F55G1.10 7.09301935394283 2.81286065403086 4.65694736729426e-06 A25 A100
F56D12.4a 8.68550424568128 1.95268203989178 0.00330871339559808 A25 A100
F59A7.7 6.60002814932604 -2.11346895289303 0.00431894035739184 A25 A100
F59D12.5 5.02577395741699 2.3931362608372 0.00637771457151049 A25 A100
M01E11.4c 8.09636660676436 2.79409826648053 1.35431767702235e-06 A25 A100
T05E11.9 9.6957327071303 -2.36235006666936 3.27718976773101e-05 A25 A100
T10D4.5 5.88025822695165 -4.80362360950382 3.01763689725477e-16 A25 A100
T12B5.1 3.78680438734212 -3.56028933231367 4.48463432824629e-05 A25 A100
T12B5.2 5.53225273334971 -2.36506489129599 0.00387585364955347 A25 A100
T12B5.6b 4.05716781218793 -3.2326941212527 0.000198955420398681 A25 A100
