ID	up_or_down	duration	completeness	stgen	wilcox_sig	overall_mRNA_fc	wilcox_dir	mRNA_fold_change	mRNA_before	mRNA_after	22G_fold_change	22G_before	22G_after	MAplot_significant	ID
C34C12.9	2	1	1	10	0	0.0147799384140654	0	-0.21698902478834	76.0265023502976	65.2704580702951	1.02548156401272	164.547854873605	335.99562940607	0	C34C12.9
C34C12.9	1	2	0	11	0	0.0147799384140654	0	0.741525060456642	65.2704580702951	109.800382140445	-0.301075639360059	335.99562940607	272.521500331898	0	C34C12.9
C45E1.1a	2	2	1	3	1	-0.143804326523799	-1	-0.128580810914625	188.910254953768	172.716766058044	1.16305238979499	18.3143888092775	42.2508478704883	0	C45E1.1
C45E1.1a	1	8	0	5	1	-0.143804326523799	-1	0.417116458029102	161.542944876642	216.03645609483	-1.01603995443298	38.1808619762351	18.3738299344782	0	C45E1.1
C47B2.8	2	11	0	2	0	0.0319729333971779	0	0.464510043678327	295.073577758173	407.536729787905	2.23458585902321	192.39678168365	909.178587317703	1	C47B2.8
C48E7.11	1	1	1	5	0	-0.0407690141508574	0	-0.287918280642621	951.554332835015	779.221148535144	-1.49724005167891	16.6429398357948	5.24966569556519	0	C48E7.11
C48E7.11	2	5	1	6	0	-0.0407690141508574	0	0.0496185210057494	779.221148535144	806.522033828985	1.35959034025454	5.24966569556519	15.0374110679851	0	C48E7.11
C48E7.11	1	1	1	11	0	-0.0407690141508574	0	0.202758551364589	926.134878024458	1066.03662154077	-1.18410426679216	13.5951988777023	5.42331343944075	0	C48E7.11
C48E7.11	2	1	0	12	0	-0.0407690141508574	0	-0.11691387411631	1066.03662154077	982.976535242412	1.15197103954236	5.42331343944075	13.2737127275198	0	C48E7.11
C53B7.4	2	1	1	2	0	-0.250743279294097	0	-0.0774369782649362	2637.22010121367	2499.34635065238	0.473770601777254	65.6592191460075	91.5719440463874	0	C53B7.4
C53B7.4	1	1	1	3	0	-0.250743279294097	0	0.457084247432824	2499.34635065238	3431.38693965666	-0.170530740940013	91.5719440463874	81.2516305201699	0	C53B7.4
C53B7.4	2	6	1	4	0	-0.250743279294097	0	-0.555402002534064	3431.38693965666	2334.62749102544	0.66291831326561	81.2516305201699	129.227532842642	0	C53B7.4
C53B7.4	1	3	0	10	0	-0.250743279294097	0	-0.0766359407424062	2368.22554821177	2245.65657090502	-0.767510047400645	91.6232373728029	53.4097098766874	0	C53B7.4
C55C3.3	1	1	1	1	1	-2.21076033690274	-1	0.123800370541685	23.6135327622449	25.8189380538402	-0.488886236967192	977.554004739457	696.293114664638	0	C55C3.3
C55C3.3	2	1	1	2	1	-2.21076033690274	-1	0.145019674816062	25.8189380538402	28.654926313212	0.194037478659537	696.293114664638	796.67591320357	0	C55C3.3
C55C3.3	1	1	1	3	1	-2.21076033690274	-1	-0.545019781753594	28.654926313212	19.3249528456552	-0.233159226918682	796.67591320357	677.638598538217	0	C55C3.3
C55C3.3	2	1	1	4	1	-2.21076033690274	-1	0.653955770846155	19.3249528456552	30.9808387434656	0.295927564434187	677.638598538217	832.146991789739	0	C55C3.3
C55C3.3	1	4	1	5	1	-2.21076033690274	-1	0.561184868463167	30.9808387434656	46.1871044064808	-0.600215127030129	832.146991789739	548.590065186562	0	C55C3.3
C55C3.3	2	3	1	9	1	-2.21076033690274	-1	0.0783978310578659	19.7485867924546	20.9072881463319	0.273517612046959	675.838644626525	817.129688406426	0	C55C3.3
C55C3.3	1	1	0	12	1	-2.21076033690274	-1	3.02005162802954	1.38987825494234	18.3866114505775	-0.243367501100131	770.110508400586	650.411923648471	0	C55C3.3
D2096.1a	2	1	1	3	0	-0.121700587219371	0	-0.131429081273733	326.878418684049	298.328959554803	0.342994304659289	2349.47445010445	2980.30980747983	0	D2096.1
D2096.1a	1	1	1	4	0	-0.121700587219371	0	-0.731762368585882	298.328959554803	179.24628130148	-0.457948022168592	2980.30980747983	2169.4561574189	0	D2096.1
D2096.1a	2	8	0	5	0	-0.121700587219371	0	0.722878526747637	179.24628130148	296.491412157732	0.40434232998037	2169.4561574189	2871.56713547416	0	D2096.1
EEED8.8	2	3	1	6	1	0.204517634048505	1	0.535277952003298	427.603192408387	620.140891557581	0.834675826168969	45.9345748361954	82.7057608739178	0	EEED8.8
EEED8.8	1	4	0	9	1	0.204517634048505	1	-0.233135306282078	730.697711320819	621.516656713683	-3.01873394881231	196.534680039761	23.3732748400007	0	EEED8.8
F08B4.2c	2	1	1	4	0	0.146521217291355	0	1.04439098584128	33.8186674798967	70.81334569935	2.90051505970048	1.6250326104034	18.600932757653	0	F08B4.2
F08B4.2c	1	1	1	5	0	0.146521217291355	0	0.233585228682863	70.81334569935	83.4347692504169	-0.344569091631403	18.600932757653	14.4365806628043	0	F08B4.2
F08B4.2c	2	3	1	6	0	0.146521217291355	0	-0.612647137081297	83.4347692504169	54.2199686607721	1.09412219817151	14.4365806628043	31.9544985194682	0	F08B4.2
F08B4.2c	1	4	0	9	0	0.146521217291355	0	0.45752453070757	59.2457603773637	81.72849002657	-1.38003813899013	38.1036624566883	14.0239649040004	0	F08B4.2
F08G12.4	2	2	1	6	0	-0.147421960297159	0	0.611080465242989	207.097016532285	316.847941861387	0.897469979995502	85.3070675529343	159.772492597341	0	F08G12.4
F08G12.4	1	1	1	8	0	-0.147421960297159	0	0.317060708864338	316.847941861387	394.971735849091	-0.915601764048321	159.772492597341	84.229148588469	0	F08G12.4
F08G12.4	2	1	1	9	0	-0.147421960297159	0	-0.742446505555953	394.971735849091	235.682157285923	0.397383862900357	84.229148588469	111.256788238403	0	F08G12.4
F08G12.4	1	3	0	10	0	-0.147421960297159	0	0.276987238035281	235.682157285923	285.778762361833	-1.20827338159269	111.256788238403	47.5831960719579	0	F08G12.4
F11A6.2	2	1	1	4	0	-1.25550094470202	0	-0.104385498493288	83.3388591468883	77.452096858664	0.210796058962059	435.50873958811	504.183177378489	0	F11A6.2
F11A6.2	1	3	1	5	0	-1.25550094470202	0	-0.027230206056462	77.452096858664	75.9852362816297	-0.276634648563675	504.183177378489	416.036006373541	0	F11A6.2
F11A6.2	2	5	0	8	0	-1.25550094470202	0	0.172202679718245	54.2199686607721	61.2206190566091	0.470462188908845	407.889775219095	565.538569094006	0	F11A6.2
F19B2.6	1	4	0	9	0	0.0378805688922919	0	-0.122548911946996	41.4720322641546	38.0132511751488	-0.421305041631433	970.640664686166	724.571520040023	0	F19B2.6
F20D12.5	1	3	1	1	1	0.223677052444162	1	-0.389581196502413	125.938841398639	95.8989127714063	-1.70544261045705	343.381311791391	104.596663058175	0	F20D12.5
F20D12.5	2	1	1	4	1	0.223677052444162	1	-0.460019831104072	103.871621545397	75.2391798055593	1.06290548436339	131.627641442675	276.077001982008	0	F20D12.5
F20D12.5	1	1	1	5	1	0.223677052444162	1	0.381752615094085	75.2391798055593	98.3338351879914	-0.658393595649789	276.077001982008	174.551384377543	0	F20D12.5
F20D12.5	2	7	0	6	1	0.223677052444162	1	0.183776783800825	98.3338351879914	111.828685362843	0.589489671769799	174.551384377543	263.154693689738	0	F20D12.5
F28F8.6.1	2	1	1	4	0	-0.0735699400374195	0	-0.00600820107112732	2511.03606038233	2500.5962700083	2.03928288244792	1.6250326104034	9.78996460929105	0	F28F8.6
F28F8.6.1	1	8	0	5	0	-0.0735699400374195	0	-0.19115236550528	2500.5962700083	2190.16269282345	-1.57370375818599	9.78996460929105	2.62483284778259	0	F28F8.6
F29C12.1a	2	9	1	1	0	-0.759546098330214	0	-0.087813714228417	15.7423551748299	14.7536788879087	1.44555582676779	106.726623935162	292.412568987452	0	F29C12.1
F29C12.1a	1	3	0	10	0	-0.759546098330214	0	1.81351957054755	3.80132511751488	15.8765979089907	-1.28142083256447	331.90050272801	135.951988777023	0	F29C12.1
F31B9.3	1	1	1	5	0	-0.0549661349930215	0	0.0034969145206567	298.743802169133	299.471225345247	-0.999842190769404	58.7397876557463	28.8731613256085	0	F31B9.3
F31B9.3	2	3	1	6	0	-0.0549661349930215	0	0.177776577096612	299.471225345247	338.874804129826	1.9293325545492	28.8731613256085	112.780583009888	0	F31B9.3
F31B9.3	1	4	0	9	0	-0.0549661349930215	0	-0.345315911665708	432.494050754755	340.218598017582	-1.19475399313971	108.294619613746	46.7465496800015	0	F31B9.3
F31C3.9	1	11	0	2	0	NA	0	NA	NA	NA	-1.16179363799849	2790.51681370532	1246.6866096601	1	F31C3.9
F35F11.2	2	1	1	4	0	0.0284567572169703	0	-1.12857106959574	15.7015241870949	6.63875115931406	0.850343541261854	182.00365236518	328.942810872179	0	F35F11.2
F35F11.2	1	3	1	5	0	0.0284567572169703	0	1.30536441171853	6.63875115931406	17.8788791250893	-0.718705157766324	328.942810872179	199.487296431477	0	F35F11.2
F35F11.2	2	2	1	8	0	0.0284567572169703	0	-1.26126664764149	20.3324882477895	7.89943471698183	0.932714103299229	182.328609199319	348.949329866514	0	F35F11.2
F35F11.2	1	3	0	10	0	0.0284567572169703	0	0.141338717481762	9.50331279378721	10.5843986059938	-0.407123437631338	292.633400996809	220.436438945601	0	F35F11.2
F37D6.6	2	6	1	3	0	-0.149549938020906	0	0.0906192930975527	66.8614947308281	71.2607636183537	1.01084023591276	57.5595076863006	117.002347949045	0	F37D6.6
F37D6.6	1	4	0	9	0	-0.149549938020906	0	0.559492079983864	47.396608301891	70.3245146740253	-1.52643657791088	112.305531451292	38.3321707376012	0	F37D6.6
F39C12.1	2	3	1	6	1	-0.749466989528509	-1	-1.56503644731097	2704.18046766976	913.267597129881	0.588895153223115	1326.8530045541	1996.21631927502	0	F39C12.1
F39C12.1	1	4	0	9	1	-0.749466989528509	-1	1.61200931012441	1064.4488281133	3255.8349631515	-0.222136800870025	1429.8900700852	1225.69453260964	0	F39C12.1
F40E3.5.2	2	2	1	6	0	0.604626063756884	0	-0.327271047070965	34.2678516564213	27.1099843303861	0.654724057185363	9.18691496723908	15.0374110679851	0	F40E3.5
F40E3.5.2	1	5	0	8	0	0.604626063756884	0	-0.923146816359806	27.1099843303861	13.8240107547182	-0.540364340119353	15.0374110679851	10.0272795938654	0	F40E3.5
F44G3.6.2	2	4	1	6	0	-0.0270763407697814	0	0.188701374038736	621.291049596855	708.248340631336	1.17831869615821	70.87048689013	161.652168980839	0	F44G3.6
F44G3.6.2	1	3	0	10	0	-0.0270763407697814	0	0.21666590036406	617.715331596168	717.975038773247	-2.12905403446076	139.304718046404	31.0747402918909	0	F44G3.6
F47A4.5	2	2	1	2	0	0.0343209204880619	0	-0.13330134081062	1073.33013909536	978.512668917834	0.21182017524961	127.501041830038	147.823281103454	0	F47A4.5
F47A4.5	1	1	1	4	0	0.0343209204880619	0	2.56453786896591	225.860386383596	1341.02773418144	-0.348775645889837	151.128032767516	118.458571772422	0	F47A4.5
F47A4.5	2	5	1	5	0	0.0343209204880619	0	-0.337884104276107	1341.02773418144	1060.8134947553	0.544556935506246	118.458571772422	173.238967953651	0	F47A4.5
F47A4.5	1	3	0	10	0	0.0343209204880619	0	-0.243550373374706	1054.86772011038	890.853549337812	-1.40984196837972	192.595784681606	71.8603369249976	0	F47A4.5
F47B10.1	2	3	1	2	1	-0.409515006448933	-1	-0.520935523611637	4258.28056902264	2967.37681376818	0.587495161398317	238.205539227376	358.438752410145	0	F47B10.1
F47B10.1	1	4	1	5	1	-0.409515006448933	-1	0.191665153178464	3527.38978264887	4028.70742952013	-0.554257398870477	335.795786098683	228.360457757086	0	F47B10.1
F47B10.1	2	4	0	9	1	-0.409515006448933	-1	0.482149300844414	2545.59283754739	3556.13964743517	1.20436517233956	154.420105745526	357.143639555211	0	F47B10.1
F52D2.12	1	3	1	1	0	0.187865083168022	0	0.147650725824009	754.058812874352	835.427067027828	-0.521117676889366	878.045606577687	611.546913208745	0	F52D2.12
F52D2.12	2	1	1	4	0	0.187865083168022	0	2.93245682389938	130.443431708173	1002.45142505642	0.900202970783988	533.010696212314	995.6394007649	0	F52D2.12
F52D2.12	1	8	0	5	0	0.187865083168022	0	-0.4539831875102	1002.45142505642	731.544137534906	-0.749283282579366	995.6394007649	591.899807174975	0	F52D2.12
F53H10.2a	2	2	1	4	0	-0.0507221397165303	0	0.596190332458953	864.791639843072	1307.83397838487	0.160464067656397	1280.52569699788	1431.29282587835	0	F53H10.2
F53H10.2a	1	7	0	6	0	-0.0507221397165303	0	-0.0684826724252012	1337.93612119419	1275.86363754879	-0.417375266483331	1704.82893463479	1276.30026439523	0	F53H10.2
F54D10.3	2	1	1	4	0	0.0640938730517089	0	-0.673133658682196	67.6373349597934	42.045424008989	1.05686877164348	2211.66938275902	4602.26236282772	0	F54D10.3
F54D10.3	1	8	0	5	0	0.0640938730517089	0	0.838721923345309	42.045424008989	75.9852362816297	-1.18585108638915	4602.26236282772	2022.43370921649	0	F54D10.3
F55C9.1	2	3	1	6	0	-0.332679945127644	0	0.473958011101094	11.9192527500596	16.9437402064913	2.3741221058586	24.9359120539346	133.457023228367	0	F55C9.1
F55C9.1	1	4	0	9	0	-0.332679945127644	0	0.575544111867957	9.87429339622728	15.2053004700595	-2.84427309229627	274.747460871911	37.3972397440012	0	F55C9.1
F57A10.2	2	1	1	2	0	-0.211246744219554	0	-0.59966963461186	16.5978887488973	10.61293567156	0.884999166020209	170.255882204182	315.269121645419	0	F57A10.2
F57A10.2	1	10	0	3	0	-0.211246744219554	0	0.624978945568461	10.61293567156	16.9093337399483	-0.564356036874587	315.269121645419	212.879271962845	0	F57A10.2
F57F5.1	1	1	1	2	1	0.108286409091946	1	-0.0634028291875577	30211.845942715	28912.820650031	-0.666642916435949	139.716710508365	87.6474321586851	0	F57F5.1
F57F5.1	2	6	1	3	1	0.108286409091946	1	0.322796031180735	28912.820650031	36163.0258219852	0.508732244975961	87.6474321586851	125.127511001062	0	F57F5.1
F57F5.1	1	1	1	9	1	0.108286409091946	1	-0.306636874526768	39653.1874205695	32060.3760411205	-0.875228039325562	112.305531451292	60.7705145840019	0	F57F5.1
F57F5.1	2	2	1	10	1	0.108286409091946	1	0.312511200733718	32060.3760411205	39814.97942288	0.638614445410147	60.7705145840019	95.1663921439157	0	F57F5.1
F57F5.1	1	1	0	12	1	0.108286409091946	1	-0.119999643037149	42986.1546688567	39555.2586491	-0.404690130434394	105.754612069095	79.6422763651188	0	F57F5.1
K03H6.5b	1	1	1	1	0	-0.120835820461235	0	-1.15202846815319	29.9104748321768	12.9094690269201	-0.436537807186671	848.657115928874	626.816499056653	0	K03H6.5
K03H6.5b	2	1	1	2	0	-0.120835820461235	0	0.869314949025506	12.9094690269201	24.409752044588	0.441558396288038	626.816499056653	851.619079631403	0	K03H6.5
K03H6.5b	1	1	1	3	0	-0.120835820461235	0	-0.0854541391815005	24.409752044588	22.9483815042156	-0.561114980832317	851.619079631403	576.886576693206	0	K03H6.5
K03H6.5b	2	1	1	4	0	-0.120835820461235	0	0.313830342263937	22.9483815042156	28.7679216903609	0.576127886441048	576.886576693206	860.537889156683	0	K03H6.5
K03H6.5b	1	3	1	5	0	-0.120835820461235	0	0.0490843435769985	28.7679216903609	29.7981318751489	-0.669378696994931	860.537889156683	540.715566643214	0	K03H6.5
K03H6.5b	2	1	1	8	0	-0.120835820461235	0	-0.742718506790882	27.1099843303861	15.7988694339637	0.407140206272315	571.421620583432	758.062337296221	0	K03H6.5
K03H6.5b	1	1	1	9	0	-0.120835820461235	0	0.812836765621081	15.7988694339637	28.5099383813616	-0.45551980614437	758.062337296221	552.544217217617	0	K03H6.5
K03H6.5b	2	1	1	10	0	-0.120835820461235	0	-0.103816928837601	28.5099383813616	26.4609965149845	0.409321909518026	552.544217217617	734.140739395922	0	K03H6.5
K03H6.5b	1	2	0	11	0	-0.120835820461235	0	-0.157088586831881	26.4609965149845	23.6279303340198	-0.476342959427509	734.140739395922	527.417231985613	0	K03H6.5
K08A2.4	2	5	1	3	0	-0.136067352048894	0	0.0292119320142668	482.888573055981	492.786297564209	0.90700720693741	132.125233552645	248.62998939172	0	K08A2.4
K08A2.4	1	2	1	8	0	-0.136067352048894	0	0.441099372053888	471.035977740458	639.854212075528	-0.525230780907036	225.561166019776	156.425561664299	0	K08A2.4
K08A2.4	2	1	1	10	0	-0.136067352048894	0	0.0921813272286371	562.596117392203	599.782587672982	0.558546304418734	130.890339104004	193.246041190196	0	K08A2.4
K08A2.4	1	2	0	11	0	-0.136067352048894	0	-0.190754824426914	599.782587672982	525.373980368204	-0.320372944182383	193.246041190196	154.564433024061	0	K08A2.4
K08B4.6	2	2	1	6	1	0.357481258421245	1	0.136820555479911	1573.34136300786	1729.95587508276	0.845904318077212	152.24030517139	274.432751990727	0	K08B4.6
K08B4.6	1	2	1	8	1	0.357481258421245	1	0.560351854878522	1729.95587508276	2551.51741358513	-0.200775670984616	274.432751990727	238.649254333995	0	K08B4.6
K08B4.6	2	2	1	10	1	0.357481258421245	1	0.617456036554266	1891.15924596365	2901.88928447664	0.83639312834051	175.767026796805	314.631745455395	0	K08B4.6
K08B4.6	1	1	0	12	1	0.357481258421245	1	-0.257554098370377	2997.96739591062	2507.65093091338	-0.63076417859548	352.515373563649	227.312330458777	0	K08B4.6
K09E3.4	2	12	0	1	0	0.00424105286615228	0	0	0	0	0.418702335064609	791.942484852218	1058.94577855247	0	K09E3.4
M01D7.5	1	9	0	4	0	0.144295441447986	0	-0.685350274331125	100.248192886837	61.9616774869312	-1.04648273474789	235.629728508493	113.563589467776	0	M01D7.5
M142.6c	2	3	1	6	0	-0.635194055190203	0	-0.956725824096099	3338.88067661044	1719.78963095887	2.7587898201056	57.7463226512171	396.611716918106	0	M142.6
M142.6c	1	4	0	9	0	-0.635194055190203	0	0.495339808859688	2668.03407566061	3761.41120378098	-2.47607794225526	405.10209559216	71.9896865072023	0	M142.6
R05G6.5	2	7	0	6	0	-0.173799925852848	0	-0.572297890432182	35.7577582501787	23.7212362890878	0.301535446158702	396.349760015172	488.715859709514	0	R05G6.5
R07H5.9	2	1	1	2	0	0.303939299462596	0	1.07217608115831	5.53262958296575	12.735522805872	1.90706222495994	48.0991954209125	183.143888092775	1	R07H5.9
R07H5.9	1	10	0	3	0	0.303939299462596	0	0.282067945794964	12.735522805872	15.7015241870949	-0.766437804508689	183.143888092775	107.252152286624	0	R07H5.9
R11G10.3	1	2	1	2	0	-0.095785576390865	0	0.920742905434202	7.37683944395433	14.858109940184	-0.82592314968166	186.288947344487	104.653650338728	0	R11G10.3
R11G10.3	2	1	1	4	0	-0.095785576390865	0	-0.538300069301125	22.9483815042156	15.4904193717328	0.549758213908664	126.752543611465	186.00932757653	0	R11G10.3
R11G10.3	1	1	1	5	0	-0.095785576390865	0	-0.964684582160797	15.4904193717328	7.44953296878723	-0.573360192053023	186.00932757653	124.679560269673	0	R11G10.3
R11G10.3	2	3	1	6	0	-0.095785576390865	0	1.21671289322915	7.44953296878723	18.6381142271404	0.712086765100269	124.679560269673	204.884725801296	0	R11G10.3
R11G10.3	1	1	1	9	0	-0.095785576390865	0	-0.742210512022622	19.7485867924546	11.4039753525446	-0.732392625639471	264.720181278045	158.938268912005	0	R11G10.3
R11G10.3	2	3	0	10	0	-0.095785576390865	0	-0.336958834863118	11.4039753525446	8.82033217166151	0.755394645826331	158.938268912005	268.99072065168	0	R11G10.3
T06C12.7	2	1	1	3	0	-0.24130487934407	0	-0.0509162897327746	251.526575415972	242.769720123544	0.285218378419485	353.206069893208	430.6336417569	0	T06C12.7
T06C12.7	1	1	1	4	0	-0.24130487934407	0	-0.545940570125691	242.769720123544	165.968778982851	-0.312525553871888	430.6336417569	346.564747168903	0	T06C12.7
T06C12.7	2	4	1	5	0	-0.24130487934407	0	0.510747487514961	165.968778982851	236.895148407434	0.421795088544682	346.564747168903	464.595414057519	0	T06C12.7
T06C12.7	1	4	0	9	0	-0.24130487934407	0	-0.263936296040145	262.656204339646	218.576194257106	-0.73561307016208	455.238493561487	272.999850131209	0	T06C12.7
T07F10.6	1	1	1	2	0	0.082894862714527	0	0.371201412744129	20.2863084708744	26.5323391789	-0.356308742600001	196.214178145627	153.05596362039	0	T07F10.6
T07F10.6	2	2	1	3	0	0.082894862714527	0	0.481559816169814	26.5323391789	37.442096138457	0.495100135972768	153.05596362039	216.129337183652	0	T07F10.6
T07F10.6	1	5	1	5	0	0.082894862714527	0	-0.435954393076576	26.5550046372562	19.3687857188468	-1.07749112310545	197.757285107679	93.1815660962821	0	T07F10.6
T07F10.6	2	2	1	10	0	0.082894862714527	0	0.230185108728573	20.9072881463319	24.6969300806522	0.352158082543557	145.849235001605	186.448441751345	0	T07F10.6
T07F10.6	1	1	0	12	0	0.082894862714527	0	0.0956845034455354	26.4076868439044	28.28709453935	-0.267655984584723	197.950940539587	164.262195003058	0	T07F10.6
T13H2.5a	2	1	1	2	0	0.0201208270451172	0	-0.387360185923221	4256.43635916165	3253.9260769003	0.265873974116175	417.623172940304	502.337521625896	0	T13H2.5
T13H2.5a	1	3	1	3	0	0.0201208270451172	0	-4.29979697503627	3253.9260769003	164.26209918807	-0.340542409301008	502.337521625896	396.507956938429	0	T13H2.5
T13H2.5a	2	4	1	6	0	0.0201208270451172	0	-0.692474763311703	4110.65229217679	2543.25540499434	0.73931608854914	433.097419884128	723.675407646781	0	T13H2.5
T13H2.5a	1	3	0	10	0	0.0201208270451172	0	-0.959154711187386	6095.42482593511	3134.7460538085	-0.870894851903689	688.109211289621	375.810140405055	0	T13H2.5
T26C11.5	2	1	0	12	0	-0.0045371379341681	0	-0.342937409878633	498.9662935243	393.190614096965	1.80376073756668	69.1472463528695	243.904471368176	0	T26C11.5
T26C11.9	2	1	0	12	0	0.20784624471706	0	-0.399992812601345	20.8481738241351	15.5579019966425	2.27260053519518	8.13497015916112	43.1395663644394	0	T26C11.9
T26C12.4	2	1	1	3	0	-0.772736017596946	0	-0.765087513028139	21.22587134312	12.0780955285345	1.00950399111201	150.439622361922	303.881098145435	0	T26C12.4
T26C12.4	1	9	0	4	0	-0.772736017596946	0	0.126591152328204	12.0780955285345	13.2775023186281	-1.43696817793236	303.881098145435	111.605596545918	0	T26C12.4
VF11C1L.1	2	3	1	1	0	-0.0989962658647467	0	0.429939986215908	1667.11541301449	2246.24761068409	0.363834067905154	355.755413117207	458.087575437262	0	VF11C1L.1
